AKAP8L	HepG2	chr9_131355262_131355321_+	SPTAN1	0.24	0.24	5.54	7.82	4.81	0.92
SRSF7	HepG2	chr17_30693684_30693776_+	ZNF207	0.28	0.28	5.76	8.38	4.8	0.54
EIF3D	HepG2	chr10_127524673_127525122_+	BCCIP	0.26	0.26	5.62	8.02	4.79	0.33
BCLAF1	HepG2	chr7_22986571_22986866_-	FAM126A	0.37	0.37	5.69	8.2	4.79	0.49
XRN2	HepG2	chr16_14932264_14932353_+	NOMO1	-0.37	-0.37	-5.59	7.94	4.78	0.47
EIF3G	HepG2	chr2_96564893_96564965_-	ANKRD36C	-0.39	-0.38	-5.69	8.2	4.77	0.35
DDX3X	HepG2	chr14_36017714_36017744_-	RALGAPA1	-0.32	-0.32	-5.57	7.89	4.77	0.16
DDX55	HepG2	chr10_124187792_124187936_+	PLEKHA1	-0.43	-0.43	-5.6	7.97	4.76	0.59
PPIL4	HepG2	chr10_32128233_32128247_-	ARHGAP12	0.4	0.4	5.54	7.82	4.75	0.36
U2AF1	HepG2	chr2_191797442_191800015_+	GLS	-0.52	-0.51	-5.63	8.05	4.74	0.17
U2AF1	HepG2	chr2_191797442_191797810_+	GLS	-0.52	-0.51	-5.63	8.05	4.74	0.17
U2AF1	HepG2	chr2_191797442_191797734_+	GLS	-0.52	-0.51	-5.63	8.05	4.74	0.17
U2AF1	HepG2	chr1_24122999_24123076_-	GALE	-0.52	-0.51	-5.63	8.05	4.74	0.17
SF3B1	HepG2	chr6_64394030_64396225_+	PHF3	-0.45	-0.44	-5.76	8.38	4.74	0.29
IGF2BP2	HepG2	chrX_153585619_153585642_-	FLNA	-0.27	-0.26	-5.77	8.4	4.74	0.25
HNRNPM	HepG2	chr1_155716920_155716974_+	MSTO1	0.42	0.42	5.54	7.82	4.74	0.48
HNRNPM	HepG2	chr11_3010359_3010501_-	NAP1L4	0.42	0.42	5.54	7.82	4.74	0.48
GRWD1	HepG2	chr6_142704897_142704980_+	GPR126	0.18	0.18	5.54	7.82	4.74	0.23
U2AF2	HepG2	chr5_68863554_68863604_+	GTF2H2C	-0.67	-0.66	-5.73	8.3	4.73	0.5
PCBP1	HepG2	chr19_45917221_45917292_-	ERCC1	-0.51	-0.51	-5.52	7.77	4.73	NA
SFPQ	HepG2	chr2_47709918_47710367_+	MSH2	0.59	0.59	5.6	7.97	4.72	0.6
SFPQ	HepG2	chr2_47709918_47710360_+	MSH2	0.59	0.59	5.6	7.97	4.72	0.6
MTPAP	HepG2	chr16_28857539_28857729_-	TUFM	-0.46	-0.46	-5.58	7.92	4.71	0.51
MTPAP	HepG2	chr16_28857539_28857651_-	TUFM	-0.46	-0.46	-5.58	7.92	4.71	0.51
DDX59	HepG2	chr15_30011981_30012220_-	TJP1	0.29	0.29	5.63	8.05	4.71	0.3
LIN28B	HepG2	chr1_145344128_145344236_+	NBPF10	-0.36	-0.35	-5.69	8.2	4.7	0.36
CSTF2	HepG2	chr17_30693684_30693776_+	ZNF207	0.21	0.21	5.48	7.67	4.7	0.3
UTP3	HepG2	chr11_57558857_57559145_+	CTNND1	0.26	0.26	5.58	7.92	4.69	NA
TIA1	HepG2	chr16_15180222_15180311_-	RRN3	0.39	0.39	5.59	7.94	4.69	0.56
QKI	HepG2	chr10_124187792_124187936_+	PLEKHA1	-0.34	-0.34	-5.47	7.65	4.69	0.31
BCCIP	HepG2	chr3_58127585_58127623_+	FLNB	0.24	0.24	5.58	7.92	4.69	0.09
SF3B4	HepG2	chr2_201303845_201304051_+	SPATS2L	0.26	0.26	5.57	7.89	4.68	0.5
NCBP2	HepG2	chr11_85701293_85701442_-	PICALM	0.34	0.34	5.54	7.82	4.68	0.13
AKAP1	HepG2	chr6_76608090_76608128_+	MYO6	-0.54	-0.54	-5.55	7.85	4.68	0.05
SF3A3	HepG2	chr16_30133145_30133327_-	MAPK3	-0.31	-0.3	-5.62	8.02	4.67	0.56
SF3A3	HepG2	chr16_30128475_30128606_-	MAPK3	-0.31	-0.3	-5.62	8.02	4.67	0.56
FXR1	HepG2	chr17_27412622_27412666_-	MYO18A	0.27	0.27	5.5	7.72	4.67	0.17
FMR1	HepG2	chr16_30134361_30134630_-	MAPK3	0.37	0.36	5.58	7.92	4.67	0.31
FMR1	HepG2	chr16_30134361_30134615_-	MAPK3	0.37	0.36	5.58	7.92	4.67	0.31
FMR1	HepG2	chr16_30134361_30134548_-	MAPK3	0.37	0.36	5.58	7.92	4.67	0.31
FMR1	HepG2	chr16_30134361_30134530_-	MAPK3	0.37	0.36	5.58	7.92	4.67	0.31
FMR1	HepG2	chr16_30134361_30134471_-	MAPK3	0.37	0.36	5.58	7.92	4.67	0.31
PUM1	HepG2	chr3_152164493_152164546_+	MBNL1	-0.4	-0.4	-5.53	7.8	4.66	0.45
PTBP1	HepG2	chr1_145355187_145355238_+	NBPF10	-0.84	-0.83	-5.46	7.62	4.66	0.48
FMR1	HepG2	chr6_31607277_31607423_-	BAG6	0.13	0.13	5.57	7.89	4.66	0.31
MATR3	HepG2	chr2_192265475_192265561_+	MYO1B	0.36	0.36	5.52	7.77	4.65	0.28
AARS	HepG2	chr19_10823239_10823304_+	QTRT1	-0.34	-0.33	-5.53	7.8	4.65	0.66
TIAL1	HepG2	chr10_116286419_116286690_-	ABLIM1	-0.5	-0.5	-5.54	7.82	4.64	0.36
TIAL1	HepG2	chr10_116286419_116286685_-	ABLIM1	-0.5	-0.5	-5.54	7.82	4.64	0.36
TIAL1	HepG2	chr10_116286419_116286594_-	ABLIM1	-0.5	-0.5	-5.54	7.82	4.64	0.36
SFPQ	HepG2	chr15_30011981_30012220_-	TJP1	-0.39	-0.39	-5.56	7.87	4.64	0.6
RPS5	HepG2	chr7_75054918_75054991_-	POM121C	-0.37	-0.37	-5.41	7.5	4.64	0.44
RPS5	HepG2	chr3_145795649_145795711_-	PLOD2	0.17	0.17	5.41	7.5	4.64	0.44
PUM2	HepG2	chr4_83752090_83752128_-	SEC31A	0.26	0.26	5.5	7.72	4.64	0.51
GRWD1	HepG2	chr1_145354295_145354467_+	NBPF10	-0.3	-0.3	-5.49	7.7	4.64	0.23
MATR3	HepG2	chr7_99159972_99160117_+	ZNF655	0.55	0.55	5.5	7.72	4.63	0.28
MATR3	HepG2	chr7_99159967_99160117_+	ZNF655	0.55	0.55	5.5	7.72	4.63	0.28
HNRNPC	HepG2	chr1_202735525_202735632_-	KDM5B	0.51	0.51	5.54	7.82	4.63	0.15
AKAP1	HepG2	chr22_21082062_21082152_-	PI4KA	0.42	0.42	5.5	7.72	4.62	0.05
U2AF2	HepG2	chr12_111990710_111990781_-	ATXN2	-0.81	-0.8	-5.65	8.1	4.6	0.5
SRSF1	HepG2	chrX_17762191_17762339_+	SCML1	0.4	0.4	5.51	7.75	4.6	0.56
SRSF1	HepG2	chr9_131355262_131355321_+	SPTAN1	0.4	0.4	5.51	7.75	4.6	0.56
SRSF1	HepG2	chr2_201753679_201753738_-	PPIL3	0.4	0.4	5.51	7.75	4.6	0.56
DDX6	HepG2	chr8_62538469_62538839_-	ASPH	0.3	0.3	5.62	8.02	4.6	0.25
DDX6	HepG2	chr8_62537865_62538839_-	ASPH	0.3	0.3	5.62	8.02	4.6	0.25
DDX6	HepG2	chr8_62537162_62538839_-	ASPH	0.3	0.3	5.62	8.02	4.6	0.25
DDX6	HepG2	chr8_62537098_62538839_-	ASPH	0.3	0.3	5.62	8.02	4.6	0.25
DDX6	HepG2	chr8_62537096_62538839_-	ASPH	0.3	0.3	5.62	8.02	4.6	0.25
DDX6	HepG2	chr8_62537095_62538839_-	ASPH	0.3	0.3	5.62	8.02	4.6	0.25
NOL12	HepG2	chr1_1634320_1634438_-	CDK11A	0.42	0.42	5.54	7.82	4.58	1.12
NOL12	HepG2	chr1_1634169_1634438_-	CDK11A	0.42	0.42	5.54	7.82	4.58	1.12
METAP2	HepG2	chr12_111902466_111902519_-	ATXN2	0.48	0.48	5.53	7.8	4.58	0.22
CSTF2T	HepG2	chr20_34246852_34246904_-	RBM12	0.19	0.19	5.51	7.75	4.58	NA
CSTF2T	HepG2	chr20_34246852_34246904_-	CPNE1	0.19	0.19	5.51	7.75	4.58	NA
RPS5	HepG2	chr3_78696779_78696805_-	ROBO1	0.2	0.2	5.37	7.4	4.57	0.44
PHF6	HepG2	chr4_54245240_54245284_+	FIP1L1	0.29	0.29	5.47	7.65	4.57	0.5
PABPC4	HepG2	chr4_83752090_83752128_-	SEC31A	0.27	0.27	5.62	8.02	4.57	0.11
LSM11	HepG2	chr1_114963002_114963073_-	TRIM33	0.32	0.32	5.45	7.6	4.57	NA
QKI	HepG2	chr3_37132958_37133029_-	LRRFIP2	-0.45	-0.45	-5.41	7.5	4.56	0.31
QKI	HepG2	chr11_63671458_63671619_+	MARK2	0.46	0.46	5.41	7.5	4.56	0.31
NKRF	HepG2	chr17_25634770_25635873_+	WSB1	-0.25	-0.25	-5.59	7.94	4.56	0.53
NKRF	HepG2	chr17_25634770_25635018_+	WSB1	-0.25	-0.25	-5.59	7.94	4.56	0.53
NKRF	HepG2	chr17_25634770_25634896_+	WSB1	-0.25	-0.25	-5.59	7.94	4.56	0.53
DDX59	HepG2	chr12_53861589_53861627_+	PCBP2	-0.27	-0.27	-5.56	7.87	4.56	0.3
TBRG4	HepG2	chr1_29386934_29386996_+	EPB41	0.31	0.31	5.51	7.75	4.55	0.42
TBRG4	HepG2	chr16_28847767_28847806_+	ATXN2L	0.31	0.31	5.51	7.75	4.55	0.42
RBFOX2	HepG2	chr3_37132958_37133029_-	LRRFIP2	-0.49	-0.49	-5.48	7.67	4.55	0.4
RBFOX2	HepG2	chr10_27047991_27048167_-	ABI1	-0.31	-0.31	-5.48	7.67	4.55	0.4
QKI	HepG2	chr1_145355187_145355238_+	NBPF10	-0.74	-0.74	-5.4	7.48	4.55	0.31
RBM15	HepG2	chr1_155223650_155223769_-	FAM189B	0.24	0.24	5.48	7.67	4.54	NA
AATF	HepG2	chr1_46072993_46074009_+	NASP	-0.18	-0.18	-5.58	7.92	4.54	0.37
SAFB2	HepG2	chr16_28935724_28936003_-	RABEP2	0.78	0.78	5.43	7.55	4.53	0.58
SAFB2	HepG2	chr16_28935724_28935936_-	RABEP2	0.78	0.78	5.43	7.55	4.53	0.58
EIF3G	HepG2	chr12_53895403_53895492_+	TARBP2	-0.37	-0.37	-5.53	7.8	4.53	0.35
EIF3G	HepG2	chr12_53895389_53895492_+	TARBP2	-0.37	-0.37	-5.53	7.8	4.53	0.35
EIF3G	HepG2	chr12_53895388_53895492_+	TARBP2	-0.37	-0.37	-5.53	7.8	4.53	0.35
EIF3G	HepG2	chr12_53895375_53895492_+	TARBP2	-0.37	-0.37	-5.53	7.8	4.53	0.35
DDX3X	HepG2	chr12_989887_990165_+	WNK1	0.45	0.45	5.47	7.65	4.53	0.16
RBM27	HepG2	chr7_75070710_75070925_-	POM121C	-0.25	-0.25	-5.54	7.82	4.52	0.61
UTP3	HepG2	chr16_30106110_30106201_-	YPEL3	-0.32	-0.32	-5.47	7.65	4.51	NA
UTP3	HepG2	chr16_30103958_30104120_-	YPEL3	-0.32	-0.32	-5.47	7.65	4.51	NA
UTP3	HepG2	chr16_30103898_30104120_-	YPEL3	-0.32	-0.32	-5.47	7.65	4.51	NA
UTP3	HepG2	chr16_30103670_30104120_-	YPEL3	-0.32	-0.32	-5.47	7.65	4.51	NA
UTP3	HepG2	chr16_30103661_30104120_-	YPEL3	-0.32	-0.32	-5.47	7.65	4.51	NA
UTP3	HepG2	chr16_30103635_30104120_-	YPEL3	-0.32	-0.32	-5.47	7.65	4.51	NA
HNRNPM	HepG2	chr3_37402734_37402796_+	GOLGA4	0.41	0.41	5.41	7.5	4.51	0.48
UPF1	HepG2	chr9_132388484_132388574_+	NTMT1	-0.36	-0.36	-5.43	7.55	4.5	0.7
UPF1	HepG2	chr9_132388479_132388574_+	NTMT1	-0.36	-0.36	-5.43	7.55	4.5	0.7
UPF1	HepG2	chr9_132388454_132388574_+	NTMT1	-0.36	-0.36	-5.43	7.55	4.5	0.7
UPF1	HepG2	chr9_132388452_132388574_+	NTMT1	-0.36	-0.36	-5.43	7.55	4.5	0.7
UPF1	HepG2	chr2_44586636_44586889_-	PREPL	-0.23	-0.23	-5.43	7.55	4.5	0.7
UPF1	HepG2	chr12_123465250_123465359_+	ARL6IP4	0.37	0.37	5.48	7.67	4.5	0.7
RBFOX2	HepG2	chr16_28857539_28857729_-	TUFM	0.48	0.48	5.44	7.57	4.49	0.4
RBFOX2	HepG2	chr16_28857539_28857651_-	TUFM	0.48	0.48	5.44	7.57	4.49	0.4
FMR1	HepG2	chr16_29873907_29874041_-	CDIPT	0.19	0.19	5.43	7.55	4.49	0.31
FMR1	HepG2	chr16_29870471_29870655_-	CDIPT	0.2	0.19	5.43	7.55	4.49	0.31
FMR1	HepG2	chr16_29870056_29870655_-	CDIPT	0.2	0.19	5.43	7.55	4.49	0.31
FMR1	HepG2	chr16_29870049_29870655_-	CDIPT	0.2	0.19	5.43	7.55	4.49	0.31
FMR1	HepG2	chr16_29869706_29870655_-	CDIPT	0.2	0.19	5.43	7.55	4.49	0.31
FMR1	HepG2	chr16_29869693_29870655_-	CDIPT	0.2	0.19	5.43	7.55	4.49	0.31
FMR1	HepG2	chr16_29869683_29870655_-	CDIPT	0.2	0.19	5.43	7.55	4.49	0.31
FMR1	HepG2	chr16_29869678_29870655_-	CDIPT	0.2	0.19	5.43	7.55	4.49	0.31
FASTKD2	HepG2	chr2_96565056_96565084_-	ANKRD36C	-0.36	-0.35	-5.38	7.43	4.49	0.52
DDX52	HepG2	chr16_29871902_29871983_-	CDIPT	-0.25	-0.25	-5.4	7.48	4.49	0.5
U2AF2	HepG2	chr11_10823208_10823321_-	EIF4G2	-0.54	-0.53	-5.58	7.92	4.48	0.5
U2AF1	HepG2	chr14_65568264_65568290_-	MAX	0.44	0.45	5.49	7.7	4.48	0.17
SF3B4	HepG2	chr19_39948934_39948945_+	SUPT5H	-0.33	-0.33	-5.48	7.67	4.48	0.5
HNRNPK	HepG2	chrX_30745583_30745669_+	GK	0.31	0.32	5.42	7.53	4.48	0.33
DDX55	HepG2	chr3_58127585_58127656_+	FLNB	0.26	0.26	5.45	7.6	4.48	0.59
PTBP1	HepG2	chr2_63215066_63215173_+	EHBP1	-0.31	-0.31	-5.36	7.38	4.47	0.48
LIN28B	HepG2	chr8_73942571_73942630_+	TERF1	0.34	0.34	5.57	7.89	4.47	0.36
PUM2	HepG2	chr1_54723742_54723822_-	SSBP3	0.45	0.45	5.42	7.53	4.46	0.51
CPSF6	HepG2	chr12_53861589_53861627_+	PCBP2	-0.35	-0.35	-5.55	7.85	4.46	0.28
PCBP1	HepG2	chr6_33271350_33271766_-	TAPBP	-0.5	-0.5	-5.4	7.48	4.45	NA
U2AF1	HepG2	chr1_24989674_24989715_+	SRRM1	-0.4	-0.39	-5.47	7.65	4.44	0.17
SF3A3	HepG2	chr20_34317244_34317284_-	RBM39	-0.53	-0.52	-5.51	7.75	4.44	0.56
RBM15	HepG2	chrX_74318777_74318896_-	ABCB7	0.39	0.39	5.43	7.55	4.44	NA
PTBP1	HepG2	chrX_30745583_30745669_+	GK	0.36	0.36	5.33	7.31	4.44	0.48
PTBP1	HepG2	chr3_78696779_78696805_-	ROBO1	0.36	0.36	5.33	7.31	4.44	0.48
PTBP1	HepG2	chr2_165559614_165559730_-	COBLL1	0.52	0.52	5.34	7.33	4.44	0.48
KHSRP	HepG2	chr2_138724667_138725014_+	HNMT	-0.2	-0.2	-5.47	7.65	4.44	0.27
KHSRP	HepG2	chr2_138724667_138724956_+	HNMT	-0.2	-0.2	-5.47	7.65	4.44	0.27
AARS	HepG2	chr3_58127585_58127656_+	FLNB	0.17	0.17	5.44	7.57	4.44	0.66
XRN2	HepG2	chr16_14958881_14959012_+	NOMO1	-0.36	-0.36	-5.43	7.55	4.43	0.47
XRN2	HepG2	chr16_14947324_14947461_+	NOMO1	-0.36	-0.36	-5.43	7.55	4.43	0.47
XRN2	HepG2	chr16_14938531_14938631_+	NOMO1	-0.36	-0.36	-5.43	7.55	4.43	0.47
TIAL1	HepG2	chr2_191797442_191800015_+	GLS	-0.49	-0.49	-5.43	7.55	4.43	0.36
TIAL1	HepG2	chr2_191797442_191797810_+	GLS	-0.49	-0.49	-5.43	7.55	4.43	0.36
TIAL1	HepG2	chr2_191797442_191797734_+	GLS	-0.49	-0.49	-5.43	7.55	4.43	0.36
LARP4	HepG2	chr5_179247921_179248141_+	SQSTM1	0.25	0.26	5.46	7.62	4.43	0.53
LARP4	HepG2	chr5_179247919_179248141_+	SQSTM1	0.25	0.26	5.46	7.62	4.43	0.53
LARP4	HepG2	chr5_179247905_179248141_+	SQSTM1	0.25	0.26	5.46	7.62	4.43	0.53
LARP4	HepG2	chr5_179247878_179248141_+	SQSTM1	0.25	0.26	5.46	7.62	4.43	0.53
LARP4	HepG2	chr5_179247759_179248141_+	SQSTM1	0.25	0.26	5.46	7.62	4.43	0.53
G3BP1	HepG2	chr11_57558857_57559058_+	TMX2-CTNND1	0.3	0.3	5.53	7.8	4.43	0.43
U2AF1	HepG2	chr20_34246852_34246936_-	RBM12	0.35	0.36	5.44	7.57	4.42	0.17
U2AF1	HepG2	chr20_34246852_34246936_-	CPNE1	0.35	0.36	5.44	7.57	4.42	0.17
U2AF1	HepG2	chr19_6746040_6746207_+	TRIP10	0.54	0.55	5.45	7.6	4.42	0.17
LIN28B	HepG2	chr17_30693684_30693776_+	ZNF207	0.2	0.2	5.5	7.72	4.42	0.36
FUBP3	HepG2	chr6_142762045_142762090_+	GPR126	-0.24	-0.23	-5.33	7.31	4.42	0.16
DDX24	HepG2	chr1_145322772_145322944_+	NBPF10	-0.37	-0.36	-5.47	7.65	4.41	0.25
SF3B4	HepG2	chr12_53689623_53689725_+	PFDN5	-0.23	-0.23	-5.41	7.5	4.4	0.5
HNRNPU	HepG2	chr10_34661426_34661464_-	PARD3	0.5	0.5	5.42	7.53	4.4	0.26
BCLAF1	HepG2	chr19_49605371_49606844_+	SNRNP70	0.24	0.24	5.52	7.77	4.4	0.49
AKAP1	HepG2	chr1_28844769_28844820_+	RCC1	0.41	0.41	5.36	7.38	4.4	0.05
AKAP1	HepG2	chr1_28844648_28844820_+	RCC1	0.41	0.41	5.36	7.38	4.4	0.05
RBM15	HepG2	chr1_24989674_24989715_+	SRRM1	0.18	0.18	5.39	7.45	4.39	NA
RBM15	HepG2	chr12_115117718_115117777_-	TBX3	0.17	0.18	5.39	7.45	4.39	NA
GRSF1	HepG2	chr3_15287033_15287178_+	CAPN7	0.35	0.35	5.41	7.5	4.39	0.27
SUGP2	HepG2	chr15_30922906_30922976_+	ARHGAP11B	-0.75	-0.75	-5.4	7.48	4.38	0.53
SSB	HepG2	chr2_188378343_188378373_-	TFPI	-0.32	-0.32	-5.33	7.31	4.38	0.14
NIP7	HepG2	chr4_152065372_152065440_-	SH3D19	0.2	0.2	5.6	7.97	4.38	0.42
NIP7	HepG2	chr2_70455476_70455594_-	TIA1	0.2	0.2	5.6	7.97	4.38	0.42
GEMIN5	HepG2	chr16_30106110_30106201_-	YPEL3	-0.45	-0.45	-5.48	7.67	4.38	0.38
GEMIN5	HepG2	chr16_30103958_30104120_-	YPEL3	-0.45	-0.45	-5.48	7.67	4.38	0.38
GEMIN5	HepG2	chr16_30103898_30104120_-	YPEL3	-0.45	-0.45	-5.48	7.67	4.38	0.38
GEMIN5	HepG2	chr16_30103670_30104120_-	YPEL3	-0.45	-0.45	-5.48	7.67	4.38	0.38
GEMIN5	HepG2	chr16_30103661_30104120_-	YPEL3	-0.45	-0.45	-5.48	7.67	4.38	0.38
GEMIN5	HepG2	chr16_30103635_30104120_-	YPEL3	-0.45	-0.45	-5.48	7.67	4.38	0.38
FASTKD2	HepG2	chr4_83752090_83752128_-	SEC31A	0.19	0.19	5.31	7.26	4.38	0.52
FASTKD2	HepG2	chr4_152065372_152065440_-	SH3D19	0.18	0.19	5.31	7.26	4.38	0.52
TARDBP	HepG2	chr7_22986571_22986866_-	FAM126A	0.44	0.44	5.34	7.33	4.37	0.35
TARDBP	HepG2	chr15_30011981_30012220_-	TJP1	0.35	0.35	5.32	7.28	4.37	0.35
NOL12	HepG2	chr17_76200737_76200822_+	AFMID	0.2	0.2	5.44	7.57	4.37	1.12
NOL12	HepG2	chr16_29923281_29923370_-	KCTD13	0.41	0.41	5.4	7.48	4.37	1.12
NOL12	HepG2	chr16_29922982_29923188_-	KCTD13	0.41	0.41	5.4	7.48	4.37	1.12
HNRNPU	HepG2	chr20_34802279_34802362_+	EPB41L1	0.36	0.36	5.39	7.45	4.37	0.26
HNRNPU	HepG2	chr1_46072993_46074009_+	NASP	-0.37	-0.37	-5.39	7.45	4.37	0.26
QKI	HepG2	chr17_46126135_46126226_+	NFE2L1	-0.33	-0.33	-5.32	7.28	4.36	0.31
LSM11	HepG2	chr3_58127585_58127623_+	FLNB	0.16	0.16	5.35	7.36	4.36	NA
U2AF2	HepG2	chr2_99787806_99787892_-	MITD1	-0.79	-0.78	-5.5	7.72	4.35	0.5
PRPF8	HepG2	chr1_108226110_108226155_-	VAV3	-0.43	-0.43	-5.49	7.7	4.35	0.33
PRPF8	HepG2	chr19_36000813_36000863_-	DMKN	-0.3	-0.3	-5.5	7.72	4.35	0.33
PRPF8	HepG2	chr14_89069172_89069404_+	ZC3H14	-0.43	-0.43	-5.49	7.7	4.35	0.33
LIN28B	HepG2	chr1_46072993_46074009_+	NASP	-0.18	-0.18	-5.43	7.55	4.35	0.36
RPS5	HepG2	chr1_145344128_145344236_+	NBPF10	-0.36	-0.36	-5.26	7.14	4.34	0.44
RBM22	HepG2	chr6_142762045_142762090_+	GPR126	-0.27	-0.27	-5.38	7.43	4.34	0.37
ILF3	HepG2	chr17_30693684_30693776_+	ZNF207	0.26	0.26	5.73	8.3	4.34	0.58
DDX59	HepG2	chr9_131355262_131355321_+	SPTAN1	-0.29	-0.29	-5.43	7.55	4.34	0.3
DDX59	HepG2	chr2_54785531_54786024_+	SPTBN1	0.28	0.28	5.44	7.57	4.34	0.3
NCBP2	HepG2	chr3_149684103_149684373_-	PFN2	0.33	0.33	5.38	7.43	4.33	0.13
NCBP2	HepG2	chr3_149684072_149684373_-	PFN2	0.33	0.33	5.38	7.43	4.33	0.13
NCBP2	HepG2	chr3_149684055_149684373_-	PFN2	0.33	0.33	5.38	7.43	4.33	0.13
LSM11	HepG2	chr7_99161486_99162328_+	ZNF655	0.31	0.31	5.28	7.19	4.33	NA
LSM11	HepG2	chr7_99161486_99162326_+	ZNF655	0.31	0.31	5.28	7.19	4.33	NA
LSM11	HepG2	chr7_99161486_99162309_+	ZNF655	0.31	0.31	5.28	7.19	4.33	NA
LSM11	HepG2	chr7_99161486_99161969_+	ZNF655	0.31	0.31	5.28	7.19	4.33	NA
HNRNPC	HepG2	chr15_89788426_89788542_+	FANCI	0.87	0.87	5.4	7.48	4.33	0.15
EFTUD2	HepG2	chr9_131029473_131029553_-	GOLGA2	-0.25	-0.25	-5.52	7.77	4.33	0.37
EFTUD2	HepG2	chr14_89069172_89069389_+	ZC3H14	-0.45	-0.44	-5.51	7.75	4.33	0.37
CSTF2T	HepG2	chr12_56551482_56551766_+	MYL6B	-0.34	-0.34	-5.39	7.45	4.33	NA
BUD13	HepG2	chr1_155717354_155717471_+	MSTO1	0.35	0.35	5.42	7.53	4.33	0.37
QKI	HepG2	chr5_34813679_34813765_+	RAI14	0.45	0.45	5.29	7.21	4.32	0.31
NCBP2	HepG2	chr12_27113448_27113561_+	FGFR1OP2	-0.51	-0.51	-5.37	7.4	4.32	0.13
MATR3	HepG2	chr2_74177712_74177859_+	DGUOK	0.35	0.35	5.37	7.4	4.32	0.28
SF3B4	HepG2	chr16_15180222_15180311_-	RRN3	0.28	0.29	5.35	7.36	4.31	0.5
NOL12	HepG2	chr16_632248_632309_+	PIGQ	0.71	0.71	5.36	7.38	4.31	1.12
KHSRP	HepG2	chr2_130914934_130914969_-	SMPD4	-0.42	-0.42	-5.41	7.5	4.31	0.27
DDX59	HepG2	chrX_70504247_70504303_+	NONO	-0.2	-0.2	-5.41	7.5	4.31	0.3
UTP3	HepG2	chr20_34797410_34797820_+	EPB41L1	0.32	0.32	5.38	7.43	4.3	NA
U2AF1	HepG2	chr2_130918759_130918845_-	SMPD4	0.43	0.44	5.38	7.43	4.3	0.17
U2AF1	HepG2	chr1_174927028_174927324_+	RABGAP1L	0.52	0.54	5.36	7.38	4.3	0.17
U2AF1	HepG2	chr1_174927028_174927319_+	RABGAP1L	0.52	0.54	5.36	7.38	4.3	0.17
U2AF1	HepG2	chr1_174927028_174927310_+	RABGAP1L	0.52	0.54	5.36	7.38	4.3	0.17
PHF6	HepG2	chr17_30693684_30693776_+	ZNF207	0.16	0.16	5.34	7.33	4.3	0.5
LARP7	HepG2	chr17_46126135_46126226_+	NFE2L1	-0.19	-0.19	-5.5	7.72	4.3	0.31
DDX3X	HepG2	chr3_149684103_149684373_-	PFN2	0.31	0.31	5.35	7.36	4.29	0.16
DDX3X	HepG2	chr3_149684072_149684373_-	PFN2	0.31	0.31	5.35	7.36	4.29	0.16
DDX3X	HepG2	chr3_149684055_149684373_-	PFN2	0.31	0.31	5.35	7.36	4.29	0.16
CSTF2	HepG2	chr9_32988077_32988127_-	APTX	0.31	0.31	5.26	7.14	4.29	0.3
U2AF2	HepG2	chr2_170671987_170672038_-	METTL5	-0.64	-0.63	-5.46	7.62	4.28	0.5
DDX59	HepG2	chr4_107115875_107115911_-	TBCK	-0.44	-0.44	-5.38	7.43	4.28	0.3
AARS	HepG2	chr11_62638217_62638309_+	SLC3A2	-0.18	-0.18	-5.36	7.38	4.28	0.66
SRSF1	HepG2	chr12_115117718_115117777_-	TBX3	0.39	0.39	5.37	7.4	4.27	0.56
METAP2	HepG2	chr8_62538469_62538839_-	ASPH	0.28	0.28	5.33	7.31	4.27	0.22
METAP2	HepG2	chr8_62537865_62538839_-	ASPH	0.28	0.28	5.33	7.31	4.27	0.22
METAP2	HepG2	chr8_62537162_62538839_-	ASPH	0.28	0.28	5.33	7.31	4.27	0.22
METAP2	HepG2	chr8_62537098_62538839_-	ASPH	0.28	0.28	5.33	7.31	4.27	0.22
METAP2	HepG2	chr8_62537096_62538839_-	ASPH	0.28	0.28	5.33	7.31	4.27	0.22
METAP2	HepG2	chr8_62537095_62538839_-	ASPH	0.28	0.28	5.33	7.31	4.27	0.22
FXR1	HepG2	chr15_30011981_30012220_-	TJP1	-0.41	-0.41	-5.32	7.28	4.27	0.17
SF3A3	HepG2	chr16_30129670_30129859_-	MAPK3	-0.3	-0.29	-5.42	7.53	4.26	0.56
SF3A3	HepG2	chr16_30129368_30129484_-	MAPK3	-0.3	-0.29	-5.42	7.53	4.26	0.56
SF3A3	HepG2	chr16_30128991_30129105_-	MAPK3	-0.3	-0.29	-5.42	7.53	4.26	0.56
DDX52	HepG2	chr1_145322772_145322944_+	NBPF10	-0.41	-0.41	-5.3	7.24	4.26	0.5
AKAP8L	HepG2	chr11_57558857_57559145_+	CTNND1	0.23	0.23	5.3	7.24	4.26	0.92
PPIG	HepG2	chr3_37327505_37327552_+	GOLGA4	0.21	0.21	5.36	7.38	4.25	0.27
NONO	HepG2	chr1_155580032_155580123_+	MSTO1	0.41	0.41	5.42	7.53	4.25	0.37
NONO	HepG2	chr1_155580016_155580123_+	MSTO1	0.41	0.41	5.42	7.53	4.25	0.37
NONO	HepG2	chr1_155580009_155580123_+	MSTO1	0.41	0.41	5.42	7.53	4.25	0.37
NONO	HepG2	chr1_155579979_155580123_+	MSTO1	0.41	0.41	5.42	7.53	4.25	0.37
